drug,ndc_raw,ndc
citalopram,69097-847-02,69097084702
citalopram,69097-848-15,69097084815
citalopram,76282-249-90,76282024990
citalopram,76282-250-10,76282025010
citalopram,76282-251-01,76282025101
citalopram,65162-019-03,65162001903
citalopram,65162-019-11,65162001911
citalopram,43063-761-01,43063076101
citalopram,76282-250-05,76282025005
citalopram,76282-250-90,76282025090
citalopram,76282-251-05,76282025105
citalopram,55154-6893-0,55154689300
citalopram,65162-021-09,65162002109
citalopram,71335-0685-1,71335068501
citalopram,71335-0685-2,71335068502
citalopram,71335-0685-3,71335068503
citalopram,71335-0685-4,71335068504
citalopram,71335-0685-5,71335068505
citalopram,71335-0685-6,71335068506
citalopram,71335-0685-7,71335068507
citalopram,71335-0685-8,71335068508
citalopram,50090-5112-0,50090511200
citalopram,0121-0852-40,00121085240
citalopram,55154-7288-0,55154728800
citalopram,68071-3265-2,68071326502
citalopram,68071-3265-3,68071326503
citalopram,68071-3265-9,68071326509
citalopram,0904-6426-61,00904642661
citalopram,0904-6427-61,00904642761
citalopram,69097-847-05,69097084705
citalopram,69097-847-07,69097084707
citalopram,69097-848-05,69097084805
citalopram,69097-848-07,69097084807
citalopram,61919-139-30,61919013930
citalopram,61919-139-60,61919013960
citalopram,61919-139-90,61919013990
citalopram,50090-1279-0,50090127900
citalopram,50090-1279-1,50090127901
citalopram,65162-020-03,65162002003
citalopram,65162-020-11,65162002011
citalopram,65162-020-50,65162002050
citalopram,65862-248-24,65862024824
citalopram,69097-849-15,69097084915
citalopram,16571-769-24,16571076924
citalopram,63629-8042-1,63629804201
citalopram,63629-8042-2,63629804202
citalopram,69097-847-15,69097084715
citalopram,69097-849-12,69097084912
citalopram,71335-0322-1,71335032201
citalopram,71335-0322-2,71335032202
citalopram,71335-0322-8,71335032208
citalopram,69097-848-12,69097084812
citalopram,69097-849-07,69097084907
citalopram,69097-849-02,69097084902
citalopram,76282-249-10,76282024910
citalopram,76282-250-30,76282025030
citalopram,31722-569-24,31722056924
citalopram,71610-534-60,71610053460
citalopram,68645-520-54,68645052054
citalopram,70934-089-30,70934008930
citalopram,13668-135-01,13668013501
citalopram,13668-135-05,13668013505
citalopram,13668-135-10,13668013510
citalopram,13668-135-30,13668013530
citalopram,13668-135-40,13668013540
citalopram,13668-136-01,13668013601
citalopram,13668-136-05,13668013605
citalopram,13668-136-10,13668013610
citalopram,13668-136-30,13668013630
citalopram,13668-136-43,13668013643
citalopram,13668-137-01,13668013701
citalopram,13668-137-05,13668013705
citalopram,13668-137-10,13668013710
citalopram,13668-137-20,13668013720
citalopram,13668-137-30,13668013730
citalopram,70518-0791-2,70518079102
citalopram,65162-019-09,65162001909
citalopram,65162-019-50,65162001950
citalopram,65162-021-03,65162002103
citalopram,68645-519-54,68645051954
citalopram,43063-761-30,43063076130
citalopram,69097-848-02,69097084802
citalopram,69097-849-05,69097084905
citalopram,70934-089-90,70934008990
citalopram,70934-163-90,70934016390
citalopram,70518-1291-0,70518129100
citalopram,71205-313-30,71205031330
citalopram,71205-313-60,71205031360
citalopram,71205-313-90,71205031390
citalopram,65162-020-09,65162002009
citalopram,65162-021-50,65162002150
citalopram,71335-0322-3,71335032203
citalopram,71335-0322-4,71335032204
citalopram,71335-0322-5,71335032205
citalopram,71335-0322-6,71335032206
citalopram,71335-0322-7,71335032207
citalopram,0456-2005-01,00456200501
citalopram,0456-2010-01,00456201001
citalopram,0456-2010-63,00456201063
citalopram,0456-2020-01,00456202001
citalopram,0456-2020-63,00456202063
citalopram,63629-2981-3,63629298103
citalopram,63629-2981-1,63629298101
citalopram,63629-2981-2,63629298102
clomipramine,0406-9907-03,00406990703
clomipramine,0406-9908-03,00406990803
clomipramine,69238-1109-3,69238110903
clomipramine,69238-1109-9,69238110909
clomipramine,69238-1110-9,69238111009
clomipramine,69238-1108-9,69238110809
clomipramine,69238-1110-3,69238111003
clomipramine,69238-1108-3,69238110803
clomipramine,70771-1013-7,70771101307
clomipramine,51672-4011-4,51672401104
clomipramine,51672-4012-4,51672401204
clomipramine,16714-851-03,16714085103
clomipramine,51672-4012-5,51672401205
clomipramine,0781-2027-01,00781202701
clomipramine,0781-2037-01,00781203701
clomipramine,68084-790-25,68084079025
clomipramine,0904-7038-07,00904703807
clomipramine,0904-7039-07,00904703907
clomipramine,10135-698-01,10135069801
clomipramine,10135-699-01,10135069901
clomipramine,10135-700-01,10135070001
clomipramine,70771-1012-7,70771101207
clomipramine,70771-1012-9,70771101209
clomipramine,70771-1013-9,70771101309
clomipramine,27241-210-01,27241021001
clomipramine,27241-210-30,27241021030
clomipramine,27241-211-01,27241021101
clomipramine,27241-211-30,27241021130
clomipramine,27241-212-01,27241021201
clomipramine,27241-212-30,27241021230
clomipramine,60429-287-01,60429028701
clomipramine,16571-683-01,16571068301
clomipramine,16571-683-03,16571068303
clomipramine,16571-683-09,16571068309
clomipramine,16571-684-01,16571068401
clomipramine,16571-684-03,16571068403
clomipramine,16571-684-09,16571068409
clomipramine,16571-685-01,16571068501
clomipramine,16571-685-03,16571068503
clomipramine,16571-685-09,16571068509
clomipramine,16714-849-01,16714084901
clomipramine,16714-849-03,16714084903
clomipramine,16714-850-03,16714085003
clomipramine,16714-849-02,16714084902
clomipramine,16714-850-02,16714085002
clomipramine,16714-851-01,16714085101
clomipramine,42571-342-01,42571034201
clomipramine,42571-342-05,42571034205
clomipramine,42571-342-30,42571034230
clomipramine,42571-342-90,42571034290
clomipramine,42571-343-01,42571034301
clomipramine,42571-343-30,42571034330
clomipramine,42571-343-90,42571034390
clomipramine,42571-344-01,42571034401
clomipramine,42571-344-30,42571034430
clomipramine,42571-344-90,42571034490
clomipramine,70771-1014-7,70771101407
clomipramine,70771-1014-9,70771101409
clomipramine,70710-1065-9,70710106509
clomipramine,70710-1066-1,70710106601
clomipramine,70710-1067-9,70710106709
clomipramine,51672-4011-1,51672401101
clomipramine,51672-4011-6,51672401106
clomipramine,51672-4013-6,51672401306
clomipramine,60429-289-01,60429028901
clomipramine,70710-1066-3,70710106603
clomipramine,70710-1066-9,70710106609
clomipramine,70710-1067-1,70710106701
clomipramine,16714-851-02,16714085102
clomipramine,51407-315-01,51407031501
clomipramine,51407-316-01,51407031601
clomipramine,51407-317-01,51407031701
clomipramine,52817-280-10,52817028010
clomipramine,52817-281-10,52817028110
clomipramine,52817-282-10,52817028210
clomipramine,0378-3025-01,00378302501
clomipramine,0378-3050-01,00378305001
clomipramine,0378-3075-01,00378307501
clomipramine,62332-407-30,62332040730
clomipramine,62332-407-31,62332040731
clomipramine,62332-407-90,62332040790
clomipramine,62332-408-30,62332040830
clomipramine,62332-408-31,62332040831
clomipramine,62332-408-90,62332040890
clomipramine,62332-409-30,62332040930
clomipramine,62332-409-31,62332040931
clomipramine,62332-409-90,62332040990
clomipramine,70710-1065-1,70710106501
clomipramine,59746-710-01,59746071001
clomipramine,59746-710-30,59746071030
clomipramine,59746-710-90,59746071090
clomipramine,59746-711-01,59746071101
clomipramine,59746-711-30,59746071130
clomipramine,59746-711-90,59746071190
clomipramine,59746-712-01,59746071201
clomipramine,59746-712-30,59746071230
clomipramine,59746-712-90,59746071290
clomipramine,0832-0630-11,00832063011
clomipramine,0832-0631-11,00832063111
clomipramine,0832-0632-11,00832063211
clomipramine,70771-1012-1,70771101201
clomipramine,70710-1067-3,70710106703
clomipramine,0406-8806-01,00406880601
clomipramine,0406-8807-01,00406880701
clomipramine,0406-8808-01,00406880801
clomipramine,46708-407-30,46708040730
clomipramine,46708-407-31,46708040731
clomipramine,46708-407-90,46708040790
clomipramine,46708-408-30,46708040830
clomipramine,46708-408-31,46708040831
clomipramine,46708-408-90,46708040890
clomipramine,46708-409-30,46708040930
clomipramine,46708-409-31,46708040931
clomipramine,46708-409-90,46708040990
clomipramine,63629-1111-1,63629111101
clomipramine,68084-818-25,68084081825
clomipramine,68180-492-01,68180049201
clomipramine,68180-492-06,68180049206
clomipramine,68180-492-07,68180049207
clomipramine,68180-492-09,68180049209
clomipramine,68180-493-01,68180049301
clomipramine,68180-493-06,68180049306
clomipramine,68180-493-07,68180049307
clomipramine,68180-493-09,68180049309
clomipramine,68180-494-01,68180049401
clomipramine,68180-494-06,68180049406
clomipramine,68180-494-07,68180049407
clomipramine,68180-494-09,68180049409
clomipramine,16714-850-01,16714085001
clomipramine,60429-288-01,60429028801
clomipramine,69315-165-01,69315016501
clomipramine,69315-165-03,69315016503
clomipramine,69315-166-01,69315016601
clomipramine,69315-166-03,69315016603
clomipramine,69315-166-09,69315016609
clomipramine,69315-167-01,69315016701
clomipramine,69315-167-03,69315016703
clomipramine,69315-167-09,69315016709
clomipramine,70710-1065-3,70710106503
clomipramine,51672-4012-6,51672401206
clomipramine,51672-4013-1,51672401301
clomipramine,51672-4013-4,51672401304
clomipramine,70756-405-11,70756040511
clomipramine,70756-405-30,70756040530
clomipramine,70756-406-11,70756040611
clomipramine,70756-406-30,70756040630
clomipramine,70756-407-11,70756040711
clomipramine,70756-407-30,70756040730
clomipramine,72664-214-30,72664021430
clomipramine,72664-214-90,72664021490
clomipramine,72664-215-30,72664021530
clomipramine,72664-215-90,72664021590
clomipramine,72664-216-30,72664021630
clomipramine,72664-216-90,72664021690
clomipramine,71205-910-00,71205091000
clomipramine,71205-910-11,71205091011
clomipramine,71205-910-30,71205091030
clomipramine,71205-910-55,71205091055
clomipramine,71205-910-60,71205091060
clomipramine,71205-910-90,71205091090
clomipramine,71205-911-00,71205091100
clomipramine,71205-911-11,71205091111
clomipramine,71205-911-30,71205091130
clomipramine,71205-911-55,71205091155
clomipramine,71205-911-60,71205091160
clomipramine,71205-911-90,71205091190
clomipramine,71205-912-00,71205091200
clomipramine,71205-912-11,71205091211
clomipramine,71205-912-30,71205091230
clomipramine,71205-912-55,71205091255
clomipramine,71205-912-60,71205091260
clomipramine,71205-912-90,71205091290
clomipramine,70771-1013-1,70771101301
clomipramine,70771-1014-1,70771101401
clomipramine,51672-4011-5,51672401105
clomipramine,51672-4012-1,51672401201
clomipramine,51672-4013-5,51672401305
desvenlafaxine,46708-315-31,46708031531
desvenlafaxine,46708-315-91,46708031591
desvenlafaxine,46708-316-30,46708031630
desvenlafaxine,46708-316-31,46708031631
desvenlafaxine,46708-316-91,46708031691
desvenlafaxine,46708-317-30,46708031730
desvenlafaxine,46708-317-31,46708031731
desvenlafaxine,46708-317-91,46708031791
desvenlafaxine,46708-318-30,46708031830
desvenlafaxine,46708-318-31,46708031831
desvenlafaxine,46708-318-91,46708031891
desvenlafaxine,46708-319-30,46708031930
desvenlafaxine,46708-319-31,46708031931
desvenlafaxine,46708-319-91,46708031991
desvenlafaxine,46708-320-30,46708032030
desvenlafaxine,46708-320-31,46708032031
desvenlafaxine,46708-320-50,46708032050
desvenlafaxine,46708-320-91,46708032091
desvenlafaxine,69238-1057-1,69238105701
desvenlafaxine,71335-0208-5,71335020805
desvenlafaxine,50742-115-01,50742011501
desvenlafaxine,0781-8218-01,00781821801
desvenlafaxine,0781-8972-01,00781897201
desvenlafaxine,72189-104-30,72189010430
desvenlafaxine,69238-1055-1,69238105501
desvenlafaxine,45963-343-02,45963034302
desvenlafaxine,45963-346-50,45963034650
desvenlafaxine,50742-114-01,50742011401
desvenlafaxine,69238-1057-3,69238105703
desvenlafaxine,69238-1059-1,69238105901
desvenlafaxine,0781-8975-01,00781897501
desvenlafaxine,0781-8976-50,00781897650
desvenlafaxine,50742-112-01,50742011201
desvenlafaxine,50742-117-50,50742011750
desvenlafaxine,69238-1053-1,69238105301
desvenlafaxine,71335-0208-1,71335020801
desvenlafaxine,71335-0208-3,71335020803
desvenlafaxine,0781-8974-01,00781897401
desvenlafaxine,50742-116-01,50742011601
desvenlafaxine,69238-1053-3,69238105303
desvenlafaxine,69238-1063-2,69238106302
desvenlafaxine,50742-113-01,50742011301
desvenlafaxine,69238-1055-3,69238105503
desvenlafaxine,69238-1059-3,69238105903
desvenlafaxine,69238-1061-1,69238106101
desvenlafaxine,69238-1061-3,69238106103
desvenlafaxine,0781-8973-01,00781897301
desvenlafaxine,68788-7750-1,68788775001
desvenlafaxine,68788-7750-3,68788775003
desvenlafaxine,68788-7750-6,68788775006
desvenlafaxine,68788-7750-9,68788775009
desvenlafaxine,71335-0208-4,71335020804
desvenlafaxine,63629-7596-1,63629759601
desvenlafaxine,45963-342-02,45963034202
desvenlafaxine,45963-341-02,45963034102
desvenlafaxine,45963-345-02,45963034502
desvenlafaxine,23155-578-01,23155057801
desvenlafaxine,23155-579-01,23155057901
desvenlafaxine,23155-580-01,23155058001
desvenlafaxine,23155-581-01,23155058101
desvenlafaxine,23155-582-01,23155058201
desvenlafaxine,23155-583-25,23155058325
desvenlafaxine,45963-344-02,45963034402
desvenlafaxine,71335-1021-1,71335102101
desvenlafaxine,62332-315-30,62332031530
desvenlafaxine,62332-315-31,62332031531
desvenlafaxine,62332-315-91,62332031591
desvenlafaxine,62332-316-30,62332031630
desvenlafaxine,62332-316-31,62332031631
desvenlafaxine,62332-316-91,62332031691
desvenlafaxine,62332-317-30,62332031730
desvenlafaxine,62332-317-31,62332031731
desvenlafaxine,62332-317-91,62332031791
desvenlafaxine,62332-318-30,62332031830
desvenlafaxine,62332-318-31,62332031831
desvenlafaxine,62332-318-91,62332031891
desvenlafaxine,62332-319-30,62332031930
desvenlafaxine,62332-319-31,62332031931
desvenlafaxine,62332-319-91,62332031991
desvenlafaxine,62332-320-30,62332032030
desvenlafaxine,62332-320-31,62332032031
desvenlafaxine,62332-320-50,62332032050
desvenlafaxine,62332-320-91,62332032091
desvenlafaxine,71335-0208-2,71335020802
desvenlafaxine,30698-007-01,30698000701
desvenlafaxine,30698-011-01,30698001101
desvenlafaxine,30698-015-01,30698001501
desvenlafaxine,30698-019-01,30698001901
desvenlafaxine,30698-020-01,30698002001
desvenlafaxine,30698-021-50,30698002150
disipramine,46708-315-31,46708031531
disipramine,46708-315-91,46708031591
disipramine,46708-316-30,46708031630
disipramine,46708-316-31,46708031631
disipramine,46708-316-91,46708031691
disipramine,46708-317-30,46708031730
disipramine,46708-317-31,46708031731
disipramine,46708-317-91,46708031791
disipramine,46708-318-30,46708031830
disipramine,46708-318-31,46708031831
disipramine,46708-318-91,46708031891
disipramine,46708-319-30,46708031930
disipramine,46708-319-31,46708031931
disipramine,46708-319-91,46708031991
disipramine,46708-320-30,46708032030
disipramine,46708-320-31,46708032031
disipramine,46708-320-50,46708032050
disipramine,46708-320-91,46708032091
disipramine,69238-1057-1,69238105701
disipramine,71335-0208-5,71335020805
disipramine,50742-115-01,50742011501
disipramine,0781-8218-01,00781821801
disipramine,0781-8972-01,00781897201
disipramine,72189-104-30,72189010430
disipramine,69238-1055-1,69238105501
disipramine,45963-343-02,45963034302
disipramine,45963-346-50,45963034650
disipramine,50742-114-01,50742011401
disipramine,69238-1057-3,69238105703
disipramine,69238-1059-1,69238105901
disipramine,0781-8975-01,00781897501
disipramine,0781-8976-50,00781897650
disipramine,50742-112-01,50742011201
disipramine,50742-117-50,50742011750
disipramine,69238-1053-1,69238105301
disipramine,71335-0208-1,71335020801
disipramine,71335-0208-3,71335020803
disipramine,0781-8974-01,00781897401
disipramine,50742-116-01,50742011601
disipramine,69238-1053-3,69238105303
disipramine,69238-1063-2,69238106302
disipramine,50742-113-01,50742011301
disipramine,69238-1055-3,69238105503
disipramine,69238-1059-3,69238105903
disipramine,69238-1061-1,69238106101
disipramine,69238-1061-3,69238106103
disipramine,0781-8973-01,00781897301
disipramine,68788-7750-1,68788775001
disipramine,68788-7750-3,68788775003
disipramine,68788-7750-6,68788775006
disipramine,68788-7750-9,68788775009
disipramine,71335-0208-4,71335020804
disipramine,63629-7596-1,63629759601
disipramine,45963-342-02,45963034202
disipramine,45963-341-02,45963034102
disipramine,45963-345-02,45963034502
disipramine,23155-578-01,23155057801
disipramine,23155-579-01,23155057901
disipramine,23155-580-01,23155058001
disipramine,23155-581-01,23155058101
disipramine,23155-582-01,23155058201
disipramine,23155-583-25,23155058325
disipramine,45963-344-02,45963034402
disipramine,71335-1021-1,71335102101
disipramine,62332-315-30,62332031530
disipramine,62332-315-31,62332031531
disipramine,62332-315-91,62332031591
disipramine,62332-316-30,62332031630
disipramine,62332-316-31,62332031631
disipramine,62332-316-91,62332031691
disipramine,62332-317-30,62332031730
disipramine,62332-317-31,62332031731
disipramine,62332-317-91,62332031791
disipramine,62332-318-30,62332031830
disipramine,62332-318-31,62332031831
disipramine,62332-318-91,62332031891
disipramine,62332-319-30,62332031930
disipramine,62332-319-31,62332031931
disipramine,62332-319-91,62332031991
disipramine,62332-320-30,62332032030
disipramine,62332-320-31,62332032031
disipramine,62332-320-50,62332032050
disipramine,62332-320-91,62332032091
disipramine,71335-0208-2,71335020802
disipramine,30698-007-01,30698000701
disipramine,30698-011-01,30698001101
disipramine,30698-015-01,30698001501
disipramine,30698-019-01,30698001901
disipramine,30698-020-01,30698002001
disipramine,30698-021-50,30698002150
doxepin,0228-3316-03,00228331603
doxepin,72819-161-03,72819016103
doxepin,72819-161-10,72819016110
doxepin,72819-161-11,72819016111
doxepin,72819-162-03,72819016203
doxepin,72819-162-10,72819016210
doxepin,72819-162-11,72819016211
doxepin,64380-203-01,64380020301
doxepin,64380-203-02,64380020302
doxepin,64380-203-03,64380020303
doxepin,64380-204-01,64380020401
doxepin,64380-204-02,64380020402
doxepin,64380-204-03,64380020403
doxepin,70518-3495-0,70518349500
doxepin,72189-355-30,72189035530
doxepin,61919-863-30,61919086330
doxepin,69238-1170-9,69238117009
doxepin,69238-1171-3,69238117103
doxepin,63629-3221-1,63629322101
doxepin,63629-3221-3,63629322103
doxepin,42806-529-01,42806052901
doxepin,42806-529-10,42806052910
doxepin,42806-530-01,42806053001
doxepin,42806-530-10,42806053010
doxepin,42806-533-01,42806053301
doxepin,42806-533-10,42806053310
doxepin,55700-917-30,55700091730
doxepin,55700-928-30,55700092830
doxepin,71335-1665-1,71335166501
doxepin,71335-1704-1,71335170401
doxepin,71335-1704-2,71335170402
doxepin,71335-1704-3,71335170403
doxepin,71335-1704-4,71335170404
doxepin,71335-1704-5,71335170405
doxepin,70518-3005-0,70518300500
doxepin,0378-4810-93,00378481093
doxepin,0378-4811-93,00378481193
doxepin,0378-8117-45,00378811745
doxepin,0378-5390-93,00378539093
doxepin,0378-5391-93,00378539193
doxepin,69238-1166-3,69238116603
doxepin,69238-1172-9,69238117209
doxepin,0527-4062-37,00527406237
doxepin,0527-4062-43,00527406243
doxepin,0527-4063-37,00527406337
doxepin,0527-4063-43,00527406343
doxepin,0527-4064-37,00527406437
doxepin,0527-4064-43,00527406443
doxepin,0527-4065-37,00527406537
doxepin,0527-4065-43,00527406543
doxepin,0527-4066-37,00527406637
doxepin,0527-4066-43,00527406643
doxepin,70518-3374-0,70518337400
doxepin,55700-982-30,55700098230
doxepin,70518-3017-0,70518301700
doxepin,60429-969-01,60429096901
doxepin,59746-700-05,59746070005
doxepin,59746-700-90,59746070090
doxepin,59746-701-05,59746070105
doxepin,59746-701-90,59746070190
doxepin,59746-702-05,59746070205
doxepin,59746-702-90,59746070290
doxepin,59746-703-05,59746070305
doxepin,59746-703-90,59746070390
doxepin,59746-704-05,59746070405
doxepin,59746-704-90,59746070490
doxepin,59746-700-01,59746070001
doxepin,59746-701-01,59746070101
doxepin,59746-702-01,59746070201
doxepin,59746-703-01,59746070301
doxepin,59746-704-01,59746070401
doxepin,16714-132-01,16714013201
doxepin,16714-133-01,16714013301
doxepin,16714-134-01,16714013401
doxepin,16714-135-01,16714013501
doxepin,16714-136-01,16714013601
doxepin,71921-162-01,71921016201
doxepin,71921-163-01,71921016301
doxepin,71921-164-01,71921016401
doxepin,71921-165-01,71921016501
doxepin,71921-166-01,71921016601
doxepin,42799-935-01,42799093501
doxepin,42799-935-02,42799093502
doxepin,42799-935-50,42799093550
doxepin,27241-167-01,27241016701
doxepin,27241-167-10,27241016710
doxepin,27241-168-01,27241016801
doxepin,27241-168-10,27241016810
doxepin,27241-169-01,27241016901
doxepin,27241-169-10,27241016910
doxepin,27241-170-01,27241017001
doxepin,27241-170-10,27241017010
doxepin,27241-171-01,27241017101
doxepin,27241-171-10,27241017110
doxepin,23155-794-01,23155079401
doxepin,23155-795-01,23155079501
doxepin,69238-1166-9,69238116609
doxepin,69238-1173-3,69238117303
doxepin,63629-2182-1,63629218201
doxepin,71335-1665-2,71335166502
doxepin,71335-2092-1,71335209201
doxepin,71335-2092-2,71335209202
doxepin,71335-2092-3,71335209203
doxepin,71335-2092-4,71335209204
doxepin,71335-2092-5,71335209205
doxepin,70518-2984-0,70518298400
doxepin,68071-5179-9,68071517909
doxepin,70756-424-11,70756042411
doxepin,70756-424-51,70756042451
doxepin,70756-425-11,70756042511
doxepin,70756-425-51,70756042551
doxepin,68071-5260-1,68071526001
doxepin,44183-103-30,44183010330
doxepin,44183-106-30,44183010630
doxepin,45865-103-30,45865010330
doxepin,45865-968-30,45865096830
doxepin,0378-1049-01,00378104901
doxepin,0378-1049-10,00378104910
doxepin,70518-3310-0,70518331000
doxepin,51079-438-20,51079043820
doxepin,50090-0278-0,50090027800
doxepin,0904-7053-61,00904705361
doxepin,50090-3952-0,50090395200
doxepin,50090-3952-1,50090395201
doxepin,72789-072-30,72789007230
doxepin,71335-2028-1,71335202801
doxepin,71335-2028-2,71335202802
doxepin,49884-220-01,49884022001
doxepin,49884-221-01,49884022101
doxepin,42291-247-90,42291024790
doxepin,54838-512-40,54838051240
doxepin,70518-3360-0,70518336000
doxepin,70756-426-11,70756042611
doxepin,70756-426-51,70756042651
doxepin,70756-427-11,70756042711
doxepin,70756-427-51,70756042751
doxepin,70756-428-11,70756042811
doxepin,70756-428-51,70756042851
doxepin,51672-4217-1,51672421701
doxepin,51672-4218-1,51672421801
doxepin,51672-4219-1,51672421901
doxepin,51672-4220-1,51672422001
doxepin,51672-4221-1,51672422101
doxepin,68071-4464-3,68071446403
doxepin,68071-4464-6,68071446406
doxepin,68071-4464-9,68071446409
doxepin,43353-329-09,43353032909
doxepin,23155-796-01,23155079601
doxepin,23155-797-01,23155079701
doxepin,69238-1171-9,69238117109
doxepin,69238-1173-1,69238117301
doxepin,71205-695-30,71205069530
doxepin,71205-695-60,71205069560
doxepin,71205-695-90,71205069590
doxepin,50090-5286-1,50090528601
doxepin,60429-966-01,60429096601
doxepin,55289-370-90,55289037090
doxepin,0378-3125-01,00378312501
doxepin,0378-3125-10,00378312510
doxepin,0378-4250-01,00378425001
doxepin,0378-4250-10,00378425010
doxepin,0378-5375-01,00378537501
doxepin,0378-5375-10,00378537510
doxepin,55700-768-30,55700076830
doxepin,0378-6410-01,00378641001
doxepin,0378-6410-10,00378641010
doxepin,55700-783-30,55700078330
doxepin,0904-7052-61,00904705261
doxepin,10267-5059-4,10267505904
doxepin,10267-5059-9,10267505909
doxepin,10267-5060-4,10267506004
doxepin,10267-5060-9,10267506009
doxepin,69238-1170-1,69238117001
doxepin,10267-5061-4,10267506104
doxepin,10267-5061-9,10267506109
doxepin,10267-5062-4,10267506204
doxepin,10267-5062-9,10267506209
doxepin,10267-5063-4,10267506304
doxepin,10267-5063-9,10267506309
doxepin,60429-969-10,60429096910
doxepin,72205-088-91,72205008891
doxepin,72205-088-99,72205008899
doxepin,72205-089-91,72205008991
doxepin,72205-089-99,72205008999
doxepin,72205-090-91,72205009091
doxepin,72205-090-99,72205009099
doxepin,72205-091-91,72205009191
doxepin,72205-091-99,72205009199
doxepin,72205-092-91,72205009291
doxepin,72205-092-99,72205009299
doxepin,68071-2314-1,68071231401
doxepin,70518-3496-0,70518349600
doxepin,71205-534-30,71205053430
doxepin,71205-534-60,71205053460
doxepin,71205-534-90,71205053490
doxepin,70518-3020-0,70518302000
doxepin,59651-173-01,59651017301
doxepin,59651-174-01,59651017401
doxepin,59651-175-01,59651017501
doxepin,59651-176-01,59651017601
doxepin,59651-177-01,59651017701
doxepin,68071-2356-1,68071235601
doxepin,45865-775-30,45865077530
doxepin,51079-437-20,51079043720
doxepin,63629-2180-1,63629218001
doxepin,63629-2181-1,63629218101
doxepin,35356-650-30,35356065030
doxepin,63629-3221-5,63629322105
doxepin,60429-967-01,60429096701
doxepin,60429-970-10,60429097010
doxepin,70518-3327-0,70518332700
doxepin,71205-610-30,71205061030
doxepin,71205-610-60,71205061060
doxepin,71205-610-90,71205061090
doxepin,60429-966-10,60429096610
doxepin,60429-968-01,60429096801
doxepin,60429-968-10,60429096810
doxepin,60429-970-01,60429097001
doxepin,69315-158-01,69315015801
doxepin,69315-158-10,69315015810
doxepin,69315-159-01,69315015901
doxepin,69315-159-10,69315015910
doxepin,69315-160-01,69315016001
doxepin,69315-160-10,69315016010
doxepin,71335-0072-1,71335007201
doxepin,71335-0072-2,71335007202
doxepin,71335-0072-3,71335007203
doxepin,71335-0072-4,71335007204
doxepin,43353-331-09,43353033109
doxepin,43353-331-16,43353033116
doxepin,70518-0386-0,70518038600
doxepin,70518-2949-0,70518294900
doxepin,63629-3221-2,63629322102
doxepin,63629-3221-4,63629322104
doxepin,60432-651-04,60432065104
doxepin,63629-5033-1,63629503301
doxepin,63629-5033-2,63629503302
doxepin,63629-5033-3,63629503303
doxepin,63629-5033-4,63629503304
doxepin,63629-5033-5,63629503305
doxepin,69238-1171-1,69238117101
doxepin,69238-1173-9,69238117309
doxepin,71335-0642-1,71335064201
doxepin,71335-0642-3,71335064203
doxepin,69315-161-01,69315016101
doxepin,69315-161-10,69315016110
doxepin,69315-162-01,69315016201
doxepin,69315-162-10,69315016210
doxepin,69315-163-01,69315016301
doxepin,69315-163-05,69315016305
doxepin,69315-163-50,69315016350
doxepin,49884-222-03,49884022203
doxepin,71335-0642-2,71335064202
doxepin,71335-0642-4,71335064204
doxepin,69238-1170-3,69238117003
doxepin,0904-7054-61,00904705461
doxepin,0904-7055-61,00904705561
doxepin,72189-161-30,72189016130
doxepin,71335-1770-1,71335177001
doxepin,71335-1770-2,71335177002
doxepin,71335-1770-3,71335177003
doxepin,71335-1770-4,71335177004
doxepin,71335-1770-5,71335177005
doxepin,49884-222-01,49884022201
doxepin,49884-219-01,49884021901
doxepin,70518-3314-0,70518331400
doxepin,46708-637-31,46708063731
doxepin,46708-637-91,46708063791
doxepin,46708-638-31,46708063831
doxepin,46708-638-91,46708063891
doxepin,46708-639-31,46708063931
doxepin,46708-639-91,46708063991
doxepin,46708-640-31,46708064031
doxepin,46708-640-91,46708064091
doxepin,46708-645-31,46708064531
doxepin,46708-645-91,46708064591
doxepin,49884-217-01,49884021701
doxepin,49884-218-01,49884021801
doxepin,49884-222-05,49884022205
doxepin,70518-3490-0,70518349000
doxepin,70518-3494-0,70518349400
doxepin,62332-637-31,62332063731
doxepin,62332-637-91,62332063791
doxepin,62332-638-31,62332063831
doxepin,62332-638-91,62332063891
doxepin,62332-639-31,62332063931
doxepin,62332-639-91,62332063991
doxepin,62332-640-31,62332064031
doxepin,62332-640-91,62332064091
doxepin,62332-645-31,62332064531
doxepin,62332-645-91,62332064591
doxepin,51079-651-20,51079065120
doxepin,70518-2274-0,70518227400
doxepin,70518-2371-0,70518237100
doxepin,70518-2401-0,70518240100
doxepin,70518-2468-0,70518246800
doxepin,70518-2519-0,70518251900
doxepin,69238-1166-1,69238116601
doxepin,69238-1172-1,69238117201
doxepin,69238-1172-3,69238117203
doxepin,60429-967-10,60429096710
doxepin,55801-527-01,55801052701
doxepin,55801-527-02,55801052702
doxepin,55801-528-01,55801052801
doxepin,55801-528-02,55801052802
doxepin,55801-529-01,55801052901
doxepin,55801-529-02,55801052902
doxepin,55801-530-01,55801053001
doxepin,55801-530-02,55801053002
doxepin,71335-0072-5,71335007205
doxepin,71335-0642-5,71335064205
doxepin,70518-2949-1,70518294901
doxepin,72789-220-30,72789022030
