drug,ndc_raw,ndc
aripiprazole,31722-819-01,31722081901
aripiprazole,31722-819-30,31722081930
aripiprazole,31722-819-31,31722081931
aripiprazole,31722-819-32,31722081932
aripiprazole,31722-820-01,31722082001
aripiprazole,31722-820-30,31722082030
aripiprazole,31722-820-31,31722082031
aripiprazole,31722-820-32,31722082032
aripiprazole,31722-827-01,31722082701
aripiprazole,31722-827-30,31722082730
aripiprazole,31722-827-31,31722082731
aripiprazole,31722-827-32,31722082732
aripiprazole,31722-828-01,31722082801
aripiprazole,31722-828-30,31722082830
aripiprazole,31722-828-31,31722082831
aripiprazole,31722-828-32,31722082832
aripiprazole,31722-829-01,31722082901
aripiprazole,31722-829-30,31722082930
aripiprazole,31722-829-31,31722082931
aripiprazole,31722-829-32,31722082932
aripiprazole,31722-830-01,31722083001
aripiprazole,31722-830-30,31722083030
aripiprazole,31722-830-31,31722083031
aripiprazole,31722-830-32,31722083032
aripiprazole,68788-7733-1,68788773301
aripiprazole,68788-7733-2,68788773302
aripiprazole,68788-7733-3,68788773303
aripiprazole,68788-7733-6,68788773306
aripiprazole,68788-7733-9,68788773309
aripiprazole,68788-7749-1,68788774901
aripiprazole,68788-7749-2,68788774902
aripiprazole,68788-7749-3,68788774903
aripiprazole,68788-7749-6,68788774906
aripiprazole,68788-7749-9,68788774909
aripiprazole,68788-7808-1,68788780801
aripiprazole,68788-7808-2,68788780802
aripiprazole,68788-7808-3,68788780803
aripiprazole,68788-7808-6,68788780806
aripiprazole,68788-7808-9,68788780809
aripiprazole,13668-216-01,13668021601
aripiprazole,13668-216-05,13668021605
aripiprazole,13668-216-30,13668021630
aripiprazole,13668-216-69,13668021669
aripiprazole,13668-216-90,13668021690
aripiprazole,13668-217-01,13668021701
aripiprazole,13668-217-05,13668021705
aripiprazole,13668-217-30,13668021730
aripiprazole,13668-217-69,13668021769
aripiprazole,13668-217-90,13668021790
aripiprazole,13668-218-01,13668021801
aripiprazole,13668-218-05,13668021805
aripiprazole,13668-218-30,13668021830
aripiprazole,13668-218-52,13668021852
aripiprazole,13668-218-90,13668021890
aripiprazole,13668-219-01,13668021901
aripiprazole,13668-219-05,13668021905
aripiprazole,13668-219-30,13668021930
aripiprazole,13668-219-51,13668021951
aripiprazole,13668-219-90,13668021990
aripiprazole,13668-220-01,13668022001
aripiprazole,13668-220-05,13668022005
aripiprazole,13668-220-30,13668022030
aripiprazole,13668-220-68,13668022068
aripiprazole,13668-220-90,13668022090
aripiprazole,13668-221-01,13668022101
aripiprazole,13668-221-05,13668022105
aripiprazole,13668-221-30,13668022130
aripiprazole,13668-221-31,13668022131
aripiprazole,13668-221-90,13668022190
aripiprazole,63739-069-33,63739006933
aripiprazole,63739-070-10,63739007010
aripiprazole,63739-074-10,63739007410
aripiprazole,63739-078-33,63739007833
aripiprazole,63187-965-30,63187096530
aripiprazole,71335-1935-1,71335193501
aripiprazole,71335-1935-2,71335193502
aripiprazole,71335-1935-3,71335193503
aripiprazole,71335-1935-4,71335193504
aripiprazole,71335-1935-5,71335193505
aripiprazole,71335-1935-6,71335193506
aripiprazole,65162-896-03,65162089603
aripiprazole,65162-899-03,65162089903
aripiprazole,65162-902-11,65162090211
aripiprazole,65162-896-09,65162089609
aripiprazole,65162-897-11,65162089711
aripiprazole,48433-116-10,48433011610
aripiprazole,48433-117-10,48433011710
aripiprazole,43598-734-30,43598073430
aripiprazole,43598-556-30,43598055630
aripiprazole,60687-179-01,60687017901
aripiprazole,70518-2584-1,70518258401
aripiprazole,70518-2508-0,70518250800
aripiprazole,70518-2536-0,70518253600
aripiprazole,70518-2557-0,70518255700
aripiprazole,70518-2567-0,70518256700
aripiprazole,70518-2580-0,70518258000
aripiprazole,68788-7006-1,68788700601
aripiprazole,43547-302-09,43547030209
aripiprazole,43547-302-10,43547030210
aripiprazole,43547-303-03,43547030303
aripiprazole,43547-303-50,43547030350
aripiprazole,43547-304-03,43547030403
aripiprazole,43547-306-09,43547030609
aripiprazole,43547-307-03,43547030703
aripiprazole,70518-2736-0,70518273600
aripiprazole,70518-2806-0,70518280600
aripiprazole,50228-326-10,50228032610
aripiprazole,70518-2825-0,70518282500
aripiprazole,0904-6510-06,00904651006
aripiprazole,70518-2584-0,70518258400
aripiprazole,70771-1451-1,70771145101
aripiprazole,70771-1451-3,70771145103
aripiprazole,70771-1451-4,70771145104
aripiprazole,70771-1451-5,70771145105
aripiprazole,70771-1452-1,70771145201
aripiprazole,70771-1452-3,70771145203
aripiprazole,70771-1453-0,70771145300
aripiprazole,70771-1453-3,70771145303
aripiprazole,70771-1453-6,70771145306
aripiprazole,70771-1453-7,70771145307
aripiprazole,70771-1453-9,70771145309
aripiprazole,70771-1454-0,70771145400
aripiprazole,70771-1454-3,70771145403
aripiprazole,70771-1454-6,70771145406
aripiprazole,70771-1454-7,70771145407
aripiprazole,70771-1454-9,70771145409
aripiprazole,70771-1455-0,70771145500
aripiprazole,70771-1455-3,70771145503
aripiprazole,70771-1455-6,70771145506
aripiprazole,70771-1455-7,70771145507
aripiprazole,70771-1455-9,70771145509
aripiprazole,70771-1456-0,70771145600
aripiprazole,70771-1456-3,70771145603
aripiprazole,70771-1456-6,70771145606
aripiprazole,70771-1456-7,70771145607
aripiprazole,70771-1456-9,70771145609
aripiprazole,65862-661-01,65862066101
aripiprazole,68788-7063-9,68788706309
aripiprazole,60687-191-21,60687019121
aripiprazole,62332-102-30,62332010230
aripiprazole,62332-102-31,62332010231
aripiprazole,62332-103-30,62332010330
aripiprazole,65162-897-03,65162089703
aripiprazole,65162-898-11,65162089811
aripiprazole,65162-898-50,65162089850
aripiprazole,65162-899-11,65162089911
aripiprazole,65162-902-09,65162090209
aripiprazole,71205-392-30,71205039230
aripiprazole,71205-392-60,71205039260
aripiprazole,71205-392-90,71205039290
aripiprazole,71205-480-30,71205048030
aripiprazole,71205-480-60,71205048060
aripiprazole,71205-480-90,71205048090
aripiprazole,46708-254-71,46708025471
aripiprazole,46708-256-30,46708025630
aripiprazole,46708-256-31,46708025631
aripiprazole,46708-259-91,46708025991
aripiprazole,71335-0412-3,71335041203
aripiprazole,46708-254-91,46708025491
aripiprazole,46708-255-31,46708025531
aripiprazole,46708-255-45,46708025545
