drug,ndc_raw,ndc
gabapentin,71335-0220-0,71335022000
gabapentin,63629-3063-2,63629306302
gabapentin,63629-3063-3,63629306303
gabapentin,63629-3063-4,63629306304
gabapentin,63629-3063-5,63629306305
gabapentin,63629-3063-6,63629306306
gabapentin,63629-3063-7,63629306307
gabapentin,63629-3063-8,63629306308
gabapentin,63629-3063-9,63629306309
gabapentin,71610-188-98,71610018898
gabapentin,68071-2876-9,68071287609
gabapentin,25000-105-03,25000010503
gabapentin,25000-105-12,25000010512
gabapentin,25000-105-42,25000010542
gabapentin,25000-105-91,25000010591
gabapentin,72189-113-30,72189011330
gabapentin,72189-113-60,72189011360
gabapentin,69097-815-12,69097081512
gabapentin,65862-198-18,65862019818
gabapentin,65862-198-27,65862019827
gabapentin,65862-198-90,65862019890
gabapentin,0228-2636-11,00228263611
gabapentin,0228-2636-50,00228263650
gabapentin,42582-115-18,42582011518
gabapentin,72189-113-72,72189011372
gabapentin,72189-113-90,72189011390
gabapentin,69097-812-07,69097081207
gabapentin,69097-813-12,69097081312
gabapentin,71205-160-60,71205016060
gabapentin,71335-1199-0,71335119900
gabapentin,71335-1199-1,71335119901
gabapentin,71335-1199-2,71335119902
gabapentin,0615-8132-39,00615813239
gabapentin,71610-198-53,71610019853
gabapentin,71610-198-60,71610019860
gabapentin,71610-198-80,71610019880
gabapentin,71610-198-94,71610019894
gabapentin,25000-103-01,25000010301
gabapentin,25000-103-03,25000010303
gabapentin,25000-103-12,25000010312
gabapentin,25000-103-98,25000010398
gabapentin,71610-198-92,71610019892
gabapentin,71335-1313-0,71335131300
gabapentin,71335-1313-1,71335131301
gabapentin,71335-1313-2,71335131302
gabapentin,71335-1313-3,71335131303
gabapentin,71335-1313-4,71335131304
gabapentin,55700-584-01,55700058401
gabapentin,55700-584-90,55700058490
gabapentin,71610-044-30,71610004430
gabapentin,71610-044-45,71610004445
gabapentin,71610-044-53,71610004453
gabapentin,71610-044-70,71610004470
gabapentin,71610-044-73,71610004473
gabapentin,72189-092-90,72189009290
gabapentin,71335-1497-1,71335149701
gabapentin,71335-1497-2,71335149702
gabapentin,71335-1497-3,71335149703
gabapentin,71335-1497-4,71335149704
gabapentin,71335-1497-5,71335149705
gabapentin,71335-1198-0,71335119800
gabapentin,71335-1198-1,71335119801
gabapentin,71335-1198-2,71335119802
gabapentin,68788-8199-9,68788819909
gabapentin,69097-814-07,69097081407
gabapentin,71335-1007-6,71335100706
gabapentin,53746-101-01,53746010101
gabapentin,53746-101-05,53746010105
gabapentin,53746-101-10,53746010110
gabapentin,71335-1601-1,71335160101
gabapentin,71335-1601-2,71335160102
gabapentin,71335-1601-3,71335160103
gabapentin,71335-1601-4,71335160104
gabapentin,71335-1601-5,71335160105
gabapentin,71335-1601-6,71335160106
gabapentin,71335-1601-7,71335160107
gabapentin,71335-1601-8,71335160108
gabapentin,71335-1601-9,71335160109
gabapentin,71335-2053-1,71335205301
gabapentin,71335-2053-2,71335205302
gabapentin,71335-2053-3,71335205303
gabapentin,71335-2053-4,71335205304
gabapentin,71335-2053-5,71335205305
gabapentin,71335-2053-6,71335205306
gabapentin,72789-123-30,72789012330
gabapentin,72789-123-90,72789012390
gabapentin,71335-0220-1,71335022001
gabapentin,71335-0220-2,71335022002
gabapentin,71335-0220-3,71335022003
gabapentin,71335-0220-4,71335022004
gabapentin,71335-0220-5,71335022005
gabapentin,71335-0220-6,71335022006
gabapentin,45865-356-30,45865035630
gabapentin,45865-356-60,45865035660
gabapentin,68382-205-05,68382020505
gabapentin,71205-532-15,71205053215
gabapentin,71205-532-30,71205053230
gabapentin,71205-532-60,71205053260
gabapentin,71205-532-90,71205053290
gabapentin,68071-5193-3,68071519303
gabapentin,70518-2323-3,70518232303
gabapentin,45963-556-11,45963055611
gabapentin,71335-1026-1,71335102601
gabapentin,71335-1026-2,71335102602
gabapentin,71335-1026-3,71335102603
gabapentin,71335-1026-4,71335102604
gabapentin,71335-1026-5,71335102605
gabapentin,71335-1026-6,71335102606
gabapentin,45865-356-90,45865035690
gabapentin,45865-498-30,45865049830
gabapentin,71335-1198-3,71335119803
gabapentin,71335-1198-4,71335119804
gabapentin,71335-1198-5,71335119805
gabapentin,71335-1198-6,71335119806
gabapentin,71335-1198-7,71335119807
gabapentin,71335-1198-8,71335119808
gabapentin,71335-1198-9,71335119809
gabapentin,59762-5050-7,59762505007
gabapentin,70518-2960-2,70518296002
gabapentin,72789-055-30,72789005530
gabapentin,72789-055-45,72789005545
gabapentin,72789-055-60,72789005560
gabapentin,72789-055-90,72789005590
gabapentin,72789-055-93,72789005593
gabapentin,71205-931-67,71205093167
gabapentin,71205-931-76,71205093176
gabapentin,71205-932-67,71205093267
gabapentin,71205-932-76,71205093276
gabapentin,55154-8189-0,55154818900
gabapentin,63187-149-72,63187014972
gabapentin,61919-387-30,61919038730
gabapentin,61919-387-60,61919038760
gabapentin,61919-387-72,61919038772
gabapentin,61919-387-86,61919038786
gabapentin,60760-088-60,60760008860
gabapentin,71335-0993-2,71335099302
gabapentin,71335-1007-9,71335100709
gabapentin,69097-814-12,69097081412
gabapentin,80425-0036-1,80425003601
gabapentin,80425-0150-2,80425015002
gabapentin,63187-909-60,63187090960
gabapentin,76282-323-01,76282032301
gabapentin,68788-7869-1,68788786901
gabapentin,68788-7869-3,68788786903
gabapentin,68788-7869-6,68788786906
gabapentin,50090-4893-0,50090489300
gabapentin,76420-259-01,76420025901
gabapentin,76420-259-05,76420025905
gabapentin,76420-259-30,76420025930
gabapentin,76420-259-60,76420025960
gabapentin,76420-259-90,76420025990
gabapentin,70934-827-90,70934082790
gabapentin,63629-8485-1,63629848501
gabapentin,63629-8487-1,63629848701
gabapentin,63629-8490-1,63629849001
gabapentin,80425-0036-2,80425003602
gabapentin,68788-7822-1,68788782201
gabapentin,68788-7822-3,68788782203
gabapentin,68788-7822-6,68788782206
gabapentin,68788-7822-8,68788782208
gabapentin,68788-7822-9,68788782209
gabapentin,71335-0993-7,71335099307
gabapentin,71335-0993-8,71335099308
gabapentin,55154-7992-0,55154799200
gabapentin,55154-7993-0,55154799300
gabapentin,63629-7309-1,63629730901
gabapentin,63629-7309-2,63629730902
gabapentin,63629-7309-3,63629730903
gabapentin,63629-7309-4,63629730904
gabapentin,63629-7309-5,63629730905
gabapentin,61919-350-60,61919035060
gabapentin,70934-827-30,70934082730
gabapentin,68001-412-00,68001041200
gabapentin,68001-412-03,68001041203
gabapentin,63187-909-72,63187090972
gabapentin,70010-928-05,70010092805
gabapentin,70010-928-10,70010092810
gabapentin,70010-926-01,70010092601
gabapentin,70010-926-05,70010092605
gabapentin,70010-926-10,70010092610
gabapentin,70010-928-01,70010092801
gabapentin,71335-1007-4,71335100704
gabapentin,62756-202-01,62756020201
gabapentin,0615-8340-05,00615834005
gabapentin,0615-8340-30,00615834030
gabapentin,0615-8340-39,00615834039
gabapentin,71335-1496-1,71335149601
gabapentin,71335-1496-2,71335149602
gabapentin,71335-1496-3,71335149603
gabapentin,71335-1496-4,71335149604
gabapentin,71093-120-04,71093012004
gabapentin,71335-2038-1,71335203801
gabapentin,71335-2038-2,71335203802
gabapentin,71335-2038-3,71335203803
gabapentin,71335-2038-4,71335203804
gabapentin,71335-2038-5,71335203805
gabapentin,71335-2038-6,71335203806
gabapentin,70518-2614-7,70518261407
gabapentin,71335-1199-3,71335119903
gabapentin,71335-1199-4,71335119904
gabapentin,71335-1199-5,71335119905
gabapentin,71335-1199-6,71335119906
gabapentin,71335-1199-7,71335119907
gabapentin,71335-1199-8,71335119908
gabapentin,0904-6823-61,00904682361
gabapentin,71335-0214-1,71335021401
gabapentin,61919-387-90,61919038790
gabapentin,61919-640-90,61919064090
gabapentin,61919-660-30,61919066030
gabapentin,71610-044-60,71610004460
gabapentin,71610-044-80,71610004480
gabapentin,55700-584-30,55700058430
gabapentin,76282-321-05,76282032105
gabapentin,63187-149-60,63187014960
gabapentin,63629-7306-1,63629730601
gabapentin,63629-7306-2,63629730602
gabapentin,63629-7306-3,63629730603
gabapentin,63629-7306-4,63629730604
gabapentin,63629-7306-5,63629730605
gabapentin,72189-394-72,72189039472
gabapentin,71610-621-15,71610062115
gabapentin,71610-621-53,71610062153
gabapentin,71335-0993-1,71335099301
gabapentin,71335-0993-3,71335099303
gabapentin,60760-088-90,60760008890
gabapentin,63187-909-00,63187090900
gabapentin,63187-909-90,63187090990
gabapentin,31722-166-01,31722016601
gabapentin,31722-166-05,31722016605
gabapentin,67877-428-01,67877042801
gabapentin,67877-428-10,67877042810
gabapentin,67877-429-01,67877042901
gabapentin,71335-0351-2,71335035102
gabapentin,71335-0351-4,71335035104
gabapentin,50228-177-05,50228017705
gabapentin,72189-158-30,72189015830
gabapentin,72189-158-60,72189015860
gabapentin,71335-1313-5,71335131305
gabapentin,71335-1313-6,71335131306
gabapentin,71335-1313-7,71335131307
gabapentin,71335-1313-8,71335131308
gabapentin,71335-1313-9,71335131309
gabapentin,71335-1169-0,71335116900
gabapentin,71335-1169-1,71335116901
gabapentin,70518-3329-2,70518332902
gabapentin,62756-138-01,62756013801
gabapentin,62756-138-02,62756013802
gabapentin,62756-138-03,62756013803
gabapentin,62756-138-04,62756013804
gabapentin,62756-138-05,62756013805
gabapentin,71335-1375-1,71335137501
gabapentin,71335-1375-2,71335137502
gabapentin,71335-1375-3,71335137503
gabapentin,71335-1007-7,71335100707
gabapentin,80425-0150-3,80425015003
gabapentin,71335-0993-4,71335099304
gabapentin,71335-1007-5,71335100705
gabapentin,71335-0993-5,71335099305
gabapentin,71335-1007-8,71335100708
gabapentin,59762-4135-1,59762413501
gabapentin,71335-1375-4,71335137504
gabapentin,71335-1375-5,71335137505
gabapentin,71335-1375-6,71335137506
gabapentin,71610-667-30,71610066730
gabapentin,71610-667-53,71610066753
gabapentin,71610-667-60,71610066760
gabapentin,71610-667-80,71610066780
gabapentin,70518-1760-8,70518176008
gabapentin,71610-621-70,71610062170
gabapentin,71610-621-94,71610062194
gabapentin,71610-631-53,71610063153
gabapentin,71610-631-60,71610063160
gabapentin,71610-631-80,71610063180
gabapentin,71610-631-92,71610063192
gabapentin,72189-313-72,72189031372
gabapentin,72189-313-90,72189031390
gabapentin,59762-4135-5,59762413505
gabapentin,59762-4355-1,59762435501
gabapentin,63187-909-30,63187090930
gabapentin,0904-7108-61,00904710861
gabapentin,71335-0993-6,71335099306
gabapentin,16714-663-01,16714066301
gabapentin,16714-663-02,16714066302
gabapentin,70518-1469-0,70518146900
gabapentin,71335-2005-1,71335200501
gabapentin,71335-2005-2,71335200502
gabapentin,71335-2005-3,71335200503
gabapentin,71335-2005-4,71335200504
gabapentin,71335-2005-5,71335200505
gabapentin,71335-2005-6,71335200506
gabapentin,50228-177-30,50228017730
gabapentin,55289-959-30,55289095930
gabapentin,61919-350-30,61919035030
gabapentin,61919-350-72,61919035072
gabapentin,61919-417-60,61919041760
gabapentin,65862-198-05,65862019805
gabapentin,31722-148-01,31722014801
gabapentin,31722-148-05,31722014805
gabapentin,31722-148-10,31722014810
gabapentin,70518-2614-6,70518261406
gabapentin,70518-2614-3,70518261403
gabapentin,63629-7962-1,63629796201
gabapentin,63629-7962-2,63629796202
gabapentin,70518-1760-6,70518176006
gabapentin,70518-1760-9,70518176009
gabapentin,68788-9509-1,68788950901
gabapentin,68788-9509-3,68788950903
gabapentin,71335-1200-0,71335120000
gabapentin,68788-8194-1,68788819401
gabapentin,68788-8194-3,68788819403
gabapentin,68788-8194-6,68788819406
gabapentin,68788-8194-8,68788819408
gabapentin,68788-8194-9,68788819409
gabapentin,60760-517-60,60760051760
gabapentin,69367-344-05,69367034405
gabapentin,50436-0223-5,50436022305
gabapentin,63187-231-00,63187023100
gabapentin,63187-231-60,63187023160
gabapentin,67877-429-05,67877042905
gabapentin,67877-429-10,67877042910
gabapentin,63629-7666-1,63629766601
gabapentin,63629-7666-2,63629766602
gabapentin,63629-7666-3,63629766603
gabapentin,63629-7666-4,63629766604
gabapentin,63629-7666-5,63629766605
gabapentin,63629-7666-6,63629766606
gabapentin,63629-7666-7,63629766607
gabapentin,68382-205-10,68382020510
gabapentin,65841-706-05,65841070605
gabapentin,63187-785-90,63187078590
gabapentin,71335-0351-5,71335035105
gabapentin,76282-323-90,76282032390
gabapentin,71610-421-80,71610042180
gabapentin,49483-605-10,49483060510
gabapentin,71205-373-15,71205037315
gabapentin,71205-373-30,71205037330
gabapentin,71205-373-60,71205037360
gabapentin,71205-373-90,71205037390
gabapentin,55154-8193-0,55154819300
gabapentin,67877-222-10,67877022210
gabapentin,63187-372-30,63187037230
gabapentin,63187-372-60,63187037260
gabapentin,71335-0254-6,71335025406
gabapentin,71335-0254-8,71335025408
gabapentin,71093-120-05,71093012005
gabapentin,60760-605-30,60760060530
gabapentin,60760-066-60,60760006660
gabapentin,68001-411-00,68001041100
gabapentin,68001-411-03,68001041103
gabapentin,70010-927-01,70010092701
gabapentin,70010-927-05,70010092705
gabapentin,65162-103-50,65162010350
gabapentin,72189-178-90,72189017890
gabapentin,76282-627-05,76282062705
gabapentin,76282-627-60,76282062760
gabapentin,71610-630-80,71610063080
gabapentin,71610-630-92,71610063092
gabapentin,65841-706-10,65841070610
gabapentin,71335-1454-8,71335145408
gabapentin,42192-608-06,42192060806
gabapentin,42192-608-40,42192060840
gabapentin,68788-7043-0,68788704300
gabapentin,50268-351-15,50268035115
gabapentin,60760-066-90,60760006690
gabapentin,71335-0254-2,71335025402
gabapentin,80425-0128-2,80425012802
gabapentin,80425-0128-3,80425012803
